matchid,date,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,form_runs_last_5,form_runs_last_10,avg_runs_vs_opponent,target_runs
1136610,2018-05-16,ka pollard,mumbai indians,kings xi punjab,24,5,3,1,208.33333333333334,118,20.584745762711865,9.6,11.2,25.3,50
1136615,2018-05-20,ka pollard,mumbai indians,delhi daredevils,7,0,0,1,100.0,119,20.831932773109244,19.6,14.9,18.294117647058822,7
1175358,2019-03-24,ka pollard,mumbai indians,delhi capitals,13,2,1,1,161.53846153846155,120,20.716666666666665,20.0,14.9,7.428571428571429,21
1175362,2019-03-28,ka pollard,mumbai indians,royal challengers bangalore,7,0,0,1,71.42857142857143,121,20.71900826446281,20.0,16.1,23.166666666666668,5
1175364,2019-03-30,ka pollard,mumbai indians,kings xi punjab,9,0,0,1,77.77777777777779,122,20.59016393442623,19.2,15.9,25.3,7
1175370,2019-04-03,ka pollard,mumbai indians,chennai super kings,9,0,2,0,188.88888888888889,123,20.479674796747968,18.0,13.8,25.347826086956523,17
1178394,2019-04-06,ka pollard,mumbai indians,sunrisers hyderabad,28,2,4,0,164.28571428571428,124,20.451612903225808,11.4,15.5,27.0625,46
1178399,2019-04-10,ka pollard,mumbai indians,kings xi punjab,33,3,10,1,251.5151515151515,125,20.656,19.2,19.6,25.3,83
1178402,2019-04-13,ka pollard,mumbai indians,rajasthan royals,12,0,0,1,50.0,126,21.150793650793652,31.6,25.8,19.333333333333332,6
1178411,2019-04-20,ka pollard,mumbai indians,rajasthan royals,7,0,1,1,142.85714285714286,127,21.031496062992126,31.8,25.5,19.333333333333332,10
1178419,2019-04-26,ka pollard,mumbai indians,chennai super kings,12,2,0,0,108.33333333333333,128,20.9453125,32.4,25.2,25.347826086956523,13
1178422,2019-04-28,ka pollard,mumbai indians,kolkata knight riders,21,2,0,1,95.23809523809523,129,20.88372093023256,31.6,21.5,15.45,20
1178426,2019-05-02,ka pollard,mumbai indians,sunrisers hyderabad,10,0,1,1,120.0,130,20.876923076923077,26.4,22.8,27.0625,12
1181768,2019-05-12,ka pollard,mumbai indians,chennai super kings,25,3,3,1,164.0,131,20.80916030534351,12.2,21.9,25.347826086956523,41
1216492,2020-09-19,ka pollard,mumbai indians,chennai super kings,14,1,1,1,128.57142857142858,132,20.96212121212121,19.2,25.5,25.347826086956523,18
1216508,2020-09-23,ka pollard,mumbai indians,kolkata knight riders,8,1,0,0,162.5,133,20.93984962406015,20.8,26.6,15.45,13
1216547,2020-09-28,ka pollard,mumbai indians,royal challengers bangalore,30,4,5,1,216.66666666666666,134,20.880597014925375,20.8,26.2,23.166666666666668,65
1216503,2020-10-01,ka pollard,mumbai indians,kings xi punjab,22,3,4,0,213.63636363636363,135,21.20740740740741,29.8,28.1,25.3,47
1216538,2020-10-04,ka pollard,mumbai indians,sunrisers hyderabad,14,0,3,0,178.57142857142858,136,21.397058823529413,36.8,24.5,27.0625,25
1216529,2020-10-11,ka pollard,mumbai indians,delhi capitals,15,1,0,0,73.33333333333333,137,21.423357664233578,33.6,26.4,7.428571428571429,11
1216517,2020-10-18,ka pollard,mumbai indians,kings xi punjab,18,2,4,1,233.33333333333334,138,21.347826086956523,32.2,26.5,25.3,42
1216541,2020-10-25,ka pollard,mumbai indians,rajasthan royals,4,0,1,1,150.0,139,21.496402877697843,38.0,29.4,19.333333333333332,6
1216499,2020-10-28,ka pollard,mumbai indians,royal challengers bangalore,1,1,0,0,400.0,140,21.385714285714286,26.2,28.0,23.166666666666668,4
1216495,2020-11-03,ka pollard,mumbai indians,sunrisers hyderabad,25,2,4,1,164.0,141,21.26241134751773,17.6,27.2,27.0625,41
1237177,2020-11-05,ka pollard,mumbai indians,delhi capitals,2,0,0,1,0.0,142,21.401408450704224,20.8,27.2,7.428571428571429,0
1237181,2020-11-10,ka pollard,mumbai indians,delhi capitals,4,2,0,1,225.0,143,21.251748251748253,18.6,25.4,7.428571428571429,9
1254058,2021-04-09,ka pollard,mumbai indians,royal challengers bangalore,9,1,0,1,77.77777777777779,144,21.166666666666668,12.0,25.0,23.166666666666668,7
1254062,2021-04-13,ka pollard,mumbai indians,kolkata knight riders,8,1,0,1,62.5,145,21.06896551724138,12.2,19.2,15.45,5
1254066,2021-04-17,ka pollard,mumbai indians,sunrisers hyderabad,23,1,3,0,152.17391304347828,146,20.958904109589042,12.4,15.0,27.0625,35
1254070,2021-04-20,ka pollard,mumbai indians,delhi capitals,5,0,0,1,40.0,147,21.05442176870748,11.2,16.0,7.428571428571429,2
1254074,2021-04-23,ka pollard,mumbai indians,punjab kings,12,0,1,0,133.33333333333331,148,20.925675675675677,11.6,15.1,13.666666666666666,16
1254081,2021-04-29,ka pollard,mumbai indians,rajasthan royals,8,2,1,0,200.0,149,20.892617449664428,13.0,12.5,19.333333333333332,16
1254084,2021-05-01,ka pollard,mumbai indians,chennai super kings,39,6,8,0,223.0769230769231,150,20.86,14.8,13.5,25.347826086956523,87
1254104,2021-09-19,ka pollard,mumbai indians,chennai super kings,15,1,1,1,100.0,151,21.29801324503311,31.2,21.8,25.347826086956523,15
1254096,2021-09-23,ka pollard,mumbai indians,kolkata knight riders,17,2,1,1,123.52941176470588,152,21.25657894736842,27.2,19.2,15.45,21
1254108,2021-09-26,ka pollard,mumbai indians,royal challengers bangalore,10,0,0,1,70.0,153,21.254901960784313,31.0,21.3,23.166666666666668,7
1254099,2021-09-28,ka pollard,mumbai indians,punjab kings,8,1,1,0,187.5,154,21.162337662337663,29.2,21.1,13.666666666666666,15
1254112,2021-10-02,ka pollard,mumbai indians,delhi capitals,12,0,0,1,50.0,155,21.12258064516129,29.0,21.9,7.428571428571429,6
1254088,2021-10-08,ka pollard,mumbai indians,sunrisers hyderabad,14,1,0,1,92.85714285714286,156,21.025641025641026,12.8,22.0,27.0625,13
1304048,2022-03-27,ka pollard,mumbai indians,delhi capitals,6,0,0,1,50.0,157,20.97452229299363,12.4,19.8,7.428571428571429,3
1304055,2022-04-02,ka pollard,mumbai indians,rajasthan royals,29,3,1,1,75.86206896551724,158,20.860759493670887,8.8,19.9,19.333333333333332,22
1304060,2022-04-06,ka pollard,mumbai indians,kolkata knight riders,6,0,3,0,366.66666666666663,159,20.867924528301888,11.8,20.5,15.45,22
1304064,2022-04-09,ka pollard,mumbai indians,royal challengers bangalore,1,0,0,1,0.0,160,20.875,13.2,21.1,23.166666666666668,0
1304069,2022-04-13,ka pollard,mumbai indians,punjab kings,12,1,0,1,83.33333333333334,161,20.74534161490683,12.0,12.4,13.666666666666666,10
1304072,2022-04-16,ka pollard,mumbai indians,lucknow super giants,14,1,2,1,178.57142857142858,162,20.679012345679013,11.4,11.9,22.0,25
1304079,2022-04-21,ka pollard,mumbai indians,chennai super kings,10,1,1,1,140.0,163,20.70552147239264,15.8,12.3,25.347826086956523,14
1304083,2022-04-24,ka pollard,mumbai indians,lucknow super giants,22,0,1,1,86.36363636363636,164,20.664634146341463,14.2,13.0,22.0,19
1304090,2022-04-30,ka pollard,mumbai indians,rajasthan royals,15,0,0,1,66.66666666666666,165,20.654545454545456,13.6,13.4,19.333333333333332,10
1304097,2022-05-06,ka pollard,mumbai indians,gujarat titans,15,0,0,1,26.666666666666668,166,20.59036144578313,15.6,13.8,4.0,4
1304102,2022-05-09,ka pollard,mumbai indians,kolkata knight riders,16,0,1,1,93.75,167,20.491017964071855,14.4,12.9,15.45,15
419130,2010-03-28,kaj roach,deccan chargers,mumbai indians,9,1,0,1,111.11111111111111,0,0.0,11.75,14.0,10.0,10
335987,2008-04-21,kamran akmal,rajasthan royals,kings xi punjab,10,2,1,1,150.0,0,0.0,11.0,13.0,19.5,15
335990,2008-04-24,kamran akmal,rajasthan royals,deccan chargers,9,1,1,1,133.33333333333331,1,15.0,9.666666666666666,12.125,12.0,12
336033,2008-05-24,kamran akmal,rajasthan royals,chennai super kings,28,4,3,0,189.28571428571428,2,13.5,10.333333333333334,13.625,29.5,53
336036,2008-05-26,kamran akmal,rajasthan royals,mumbai indians,16,4,0,0,112.5,3,26.666666666666668,26.666666666666668,19.0,18.0,18
336019,2008-05-28,kamran akmal,rajasthan royals,kings xi punjab,8,1,3,1,300.0,4,24.5,24.5,18.125,19.5,24
336040,2008-06-01,kamran akmal,rajasthan royals,chennai super kings,7,1,0,1,85.71428571428571,5,24.4,24.4,19.375,29.5,6
392182,2009-04-18,kamran khan,rajasthan royals,royal challengers bangalore,5,0,0,1,60.0,0,0.0,26.75,19.428571428571427,3.0,3
734043,2014-05-27,karanveer singh,kings xi punjab,kolkata knight riders,1,0,0,0,100.0,0,0.0,31.666666666666668,21.0,1.0,1
829709,2015-04-10,karanveer singh,kings xi punjab,rajasthan royals,4,1,0,0,125.0,1,1.0,14.333333333333334,20.5,5.0,5
829753,2015-04-25,karanveer singh,kings xi punjab,chennai super kings,5,0,0,0,40.0,2,3.0,10.0,18.285714285714285,2.0,2
829785,2015-05-06,karanveer singh,kings xi punjab,royal challengers bangalore,7,0,0,1,57.14285714285714,3,2.6666666666666665,2.6666666666666665,16.25,4.0,4
1216500,2020-10-09,kartik tyagi,rajasthan royals,delhi capitals,3,0,0,0,66.66666666666666,0,0.0,2.6666666666666665,16.428571428571427,4.5,2
1216530,2020-11-01,kartik tyagi,rajasthan royals,kolkata knight riders,3,0,0,1,66.66666666666666,1,2.0,2.5,15.0,2.0,2
1254111,2021-09-21,kartik tyagi,rajasthan royals,punjab kings,3,0,0,1,33.33333333333333,2,2.0,2.75,7.714285714285714,1.0,1
1254103,2021-09-29,kartik tyagi,rajasthan royals,royal challengers bangalore,1,0,0,0,100.0,3,1.6666666666666667,1.75,5.285714285714286,0.5,1
1304096,2022-05-05,kartik tyagi,sunrisers hyderabad,delhi capitals,5,1,0,1,140.0,4,1.5,1.5,2.0,4.5,7
1304100,2022-05-08,kartik tyagi,sunrisers hyderabad,royal challengers bangalore,1,0,0,1,0.0,5,2.6,2.6,2.625,0.5,0
419129,2010-03-28,kb arun karthik,chennai super kings,rajasthan royals,5,0,0,0,60.0,0,0.0,2.75,2.625,3.0,3
501255,2011-05-14,kb arun karthik,royal challengers bangalore,kolkata knight riders,2,0,0,1,50.0,1,3.0,3.0,2.875,1.0,1
501260,2011-05-17,kb arun karthik,royal challengers bangalore,kings xi punjab,6,1,0,1,100.0,2,2.0,3.0,2.375,6.0,6
597999,2013-04-04,kb arun karthik,royal challengers bangalore,mumbai indians,20,3,0,0,95.0,3,3.3333333333333335,4.25,2.875,15.5,19
598004,2013-04-07,kb arun karthik,royal challengers bangalore,sunrisers hyderabad,2,0,0,1,0.0,4,7.25,7.25,4.666666666666667,0.0,0
598012,2013-04-13,kb arun karthik,royal challengers bangalore,chennai super kings,5,0,0,0,100.0,5,5.8,5.8,4.444444444444445,5.0,5
598017,2013-04-16,kb arun karthik,royal challengers bangalore,delhi daredevils,5,0,0,1,100.0,6,5.666666666666667,6.2,4.777777777777778,5.0,5
598033,2013-04-27,kb arun karthik,royal challengers bangalore,mumbai indians,8,0,1,1,150.0,7,5.571428571428571,7.0,5.222222222222222,15.5,12
980955,2016-05-01,kc cariappa,kings xi punjab,gujarat lions,3,0,0,1,33.33333333333333,0,0.0,7.25,5.75,1.0,1
980999,2016-05-18,kc cariappa,kings xi punjab,royal challengers bangalore,8,0,1,0,150.0,1,1.0,2.75,5.0,12.0,12
1082605,2017-04-15,kc cariappa,kings xi punjab,delhi daredevils,2,0,0,1,50.0,2,6.5,5.75,5.777777777777778,1.0,1
1082609,2017-04-17,kc cariappa,kings xi punjab,sunrisers hyderabad,5,0,0,1,20.0,3,4.666666666666667,4.75,5.555555555555555,5.0,1
1178413,2019-04-21,kc cariappa,kolkata knight riders,sunrisers hyderabad,3,0,1,0,300.0,4,3.75,3.75,5.555555555555555,5.0,9
335983,2008-04-19,kc sangakkara,kings xi punjab,chennai super kings,35,5,2,1,154.2857142857143,0,0.0,3.75,5.5,16.375,54
335987,2008-04-21,kc sangakkara,kings xi punjab,rajasthan royals,8,3,1,1,250.0,1,54.0,17.0,9.875,22.125,20
335991,2008-04-25,kc sangakkara,kings xi punjab,mumbai indians,58,13,1,1,162.06896551724137,2,37.0,19.0,12.375,37.375,94
335995,2008-04-27,kc sangakkara,kings xi punjab,delhi daredevils,2,1,0,1,200.0,3,56.0,42.25,23.5,21.727272727272727,4
335999,2008-05-01,kc sangakkara,kings xi punjab,deccan chargers,4,0,0,1,75.0,4,43.0,43.0,23.375,31.0,3
336003,2008-05-03,kc sangakkara,kings xi punjab,kolkata knight riders,23,5,0,1,121.73913043478262,5,35.0,35.0,21.11111111111111,21.6,28
336031,2008-05-23,kc sangakkara,kings xi punjab,deccan chargers,25,7,2,1,200.0,6,33.833333333333336,29.8,24.11111111111111,31.0,50
336035,2008-05-25,kc sangakkara,kings xi punjab,kolkata knight riders,48,7,2,1,133.33333333333331,7,36.142857142857146,35.8,28.333333333333332,21.6,64
336039,2008-05-31,kc sangakkara,kings xi punjab,chennai super kings,4,0,0,1,75.0,8,39.625,29.8,35.333333333333336,16.375,3
392183,2009-04-19,kc sangakkara,kings xi punjab,delhi daredevils,11,1,0,1,72.72727272727273,9,35.55555555555556,29.6,35.55555555555556,21.727272727272727,8
392186,2009-04-21,kc sangakkara,kings xi punjab,kolkata knight riders,24,2,0,1,108.33333333333333,10,32.8,30.6,32.8,21.6,26
392191,2009-04-24,kc sangakkara,kings xi punjab,royal challengers bangalore,18,2,1,1,144.44444444444443,11,32.18181818181818,30.2,30.0,23.5,26
392195,2009-04-26,kc sangakkara,kings xi punjab,rajasthan royals,53,7,1,1,113.20754716981132,12,31.666666666666668,25.4,30.6,22.125,60
392200,2009-04-29,kc sangakkara,kings xi punjab,mumbai indians,47,2,1,1,95.74468085106383,13,33.84615384615385,24.6,27.2,37.375,45
392204,2009-05-01,kc sangakkara,kings xi punjab,royal challengers bangalore,23,2,0,1,73.91304347826086,14,34.642857142857146,33.0,31.3,23.5,17
392207,2009-05-03,kc sangakkara,kings xi punjab,kolkata knight riders,2,0,0,1,0.0,15,33.46666666666667,34.8,32.7,21.6,0
392210,2009-05-05,kc sangakkara,kings xi punjab,rajasthan royals,15,2,0,1,73.33333333333333,16,31.375,29.6,29.9,22.125,11
392216,2009-05-09,kc sangakkara,kings xi punjab,deccan chargers,19,1,1,1,131.57894736842107,17,30.176470588235293,26.6,26.0,31.0,25
392222,2009-05-12,kc sangakkara,kings xi punjab,mumbai indians,20,0,0,1,40.0,18,29.88888888888889,19.6,22.1,37.375,8
392226,2009-05-15,kc sangakkara,kings xi punjab,delhi daredevils,48,6,0,0,89.58333333333334,19,28.736842105263158,12.2,22.6,21.727272727272727,43
392229,2009-05-17,kc sangakkara,kings xi punjab,deccan chargers,43,4,1,1,130.2325581395349,20,29.45,17.4,26.1,31.0,56
392234,2009-05-20,kc sangakkara,kings xi punjab,chennai super kings,9,0,0,1,77.77777777777779,21,30.714285714285715,28.6,29.1,16.375,7
419108,2010-03-13,kc sangakkara,kings xi punjab,delhi daredevils,9,1,1,1,188.88888888888889,22,29.636363636363637,27.8,27.2,21.727272727272727,17
419117,2010-03-19,kc sangakkara,kings xi punjab,deccan chargers,3,0,0,1,0.0,23,29.08695652173913,26.2,22.9,31.0,0
419121,2010-03-21,kc sangakkara,kings xi punjab,chennai super kings,16,2,0,1,93.75,24,27.875,24.6,18.4,16.375,15
419124,2010-03-24,kc sangakkara,kings xi punjab,rajasthan royals,14,6,0,1,207.14285714285717,25,27.36,19.0,18.2,22.125,29
419127,2010-03-27,kc sangakkara,kings xi punjab,kolkata knight riders,27,3,0,1,111.11111111111111,26,27.423076923076923,13.6,21.1,21.6,30
419136,2010-04-02,kc sangakkara,kings xi punjab,royal challengers bangalore,27,8,0,1,166.66666666666669,27,27.51851851851852,18.2,23.0,23.5,45
419139,2010-04-04,kc sangakkara,kings xi punjab,kolkata knight riders,22,2,2,1,172.72727272727272,28,28.142857142857142,23.8,25.0,21.6,38
419143,2010-04-07,kc sangakkara,kings xi punjab,rajasthan royals,8,1,0,1,112.5,29,28.482758620689655,31.4,28.0,22.125,9
419146,2010-04-09,kc sangakkara,kings xi punjab,mumbai indians,42,6,1,1,133.33333333333331,30,27.833333333333332,30.2,24.6,37.375,56
419149,2010-04-11,kc sangakkara,kings xi punjab,delhi daredevils,31,4,0,1,106.4516129032258,31,28.741935483870968,35.6,24.6,21.727272727272727,33
419156,2010-04-16,kc sangakkara,kings xi punjab,deccan chargers,37,9,1,1,140.54054054054055,32,28.875,36.2,27.2,31.0,52
419159,2010-04-18,kc sangakkara,kings xi punjab,chennai super kings,24,5,0,1,137.5,33,29.575757575757574,37.6,30.7,16.375,33
501199,2011-04-09,kc sangakkara,deccan chargers,rajasthan royals,3,0,0,1,0.0,34,29.676470588235293,36.6,34.0,22.125,0
501203,2011-04-11,kc sangakkara,deccan chargers,kolkata knight riders,15,2,0,1,106.66666666666667,35,28.82857142857143,34.8,32.5,21.6,16
501208,2011-04-14,kc sangakkara,deccan chargers,royal challengers bangalore,25,3,1,1,144.0,36,28.47222222222222,26.8,31.2,23.5,36
501212,2011-04-16,kc sangakkara,deccan chargers,kings xi punjab,28,5,0,1,125.0,37,28.675675675675677,27.4,31.8,13.333333333333334,35
501216,2011-04-19,kc sangakkara,deccan chargers,delhi daredevils,37,8,1,1,132.43243243243242,38,28.842105263157894,24.0,30.8,21.727272727272727,49
501224,2011-04-24,kc sangakkara,deccan chargers,mumbai indians,29,3,0,1,117.24137931034481,39,29.358974358974358,27.2,31.9,37.375,34
501229,2011-04-27,kc sangakkara,deccan chargers,kochi tuskers kerala,48,10,0,1,135.41666666666669,40,29.475,34.0,34.4,65.0,65
501236,2011-05-01,kc sangakkara,deccan chargers,chennai super kings,12,1,1,1,125.0,41,30.341463414634145,43.8,35.3,16.375,15
501239,2011-05-03,kc sangakkara,deccan chargers,kolkata knight riders,2,0,0,1,0.0,42,29.976190476190474,39.6,33.5,21.6,0
501243,2011-05-05,kc sangakkara,deccan chargers,delhi daredevils,37,8,0,1,118.91891891891892,43,29.27906976744186,32.6,28.3,21.727272727272727,44
501250,2011-05-10,kc sangakkara,deccan chargers,pune warriors,13,1,0,1,92.3076923076923,44,29.613636363636363,31.6,29.4,29.2,12
501256,2011-05-14,kc sangakkara,deccan chargers,mumbai indians,28,1,1,1,96.42857142857143,45,29.22222222222222,27.2,30.6,37.375,27
501259,2011-05-16,kc sangakkara,deccan chargers,pune warriors,21,2,1,1,119.04761904761905,46,29.17391304347826,19.6,31.7,29.2,25
548314,2012-04-09,kc sangakkara,deccan chargers,mumbai indians,19,1,0,1,73.68421052631578,47,29.085106382978722,21.6,30.6,37.375,14
548326,2012-04-17,kc sangakkara,deccan chargers,rajasthan royals,36,5,1,1,122.22222222222223,48,28.770833333333332,24.4,28.5,22.125,44
548321,2012-04-19,kc sangakkara,deccan chargers,delhi daredevils,7,0,0,1,14.285714285714285,49,29.081632653061224,24.4,28.0,21.727272727272727,1
548335,2012-04-22,kc sangakkara,deccan chargers,kolkata knight riders,15,1,0,1,80.0,50,28.52,22.2,24.7,21.6,12
548341,2012-04-26,kc sangakkara,deccan chargers,pune warriors,15,1,0,1,80.0,51,28.19607843137255,19.2,19.4,29.2,12
548348,2012-05-01,kc sangakkara,deccan chargers,pune warriors,52,10,2,1,157.69230769230768,52,27.884615384615383,16.6,19.1,29.2,82
548352,2012-05-04,kc sangakkara,deccan chargers,chennai super kings,5,0,0,1,20.0,53,28.90566037735849,30.2,27.3,16.375,1
548356,2012-05-06,kc sangakkara,deccan chargers,royal challengers bangalore,3,1,1,0,333.33333333333337,54,28.38888888888889,21.6,23.0,23.5,10
548359,2012-05-08,kc sangakkara,deccan chargers,kings xi punjab,6,0,0,1,66.66666666666666,55,28.054545454545455,23.4,22.8,13.333333333333334,4
548329,2012-05-10,kc sangakkara,deccan chargers,delhi daredevils,5,1,0,1,80.0,56,27.625,21.8,20.5,21.727272727272727,4
548366,2012-05-13,kc sangakkara,deccan chargers,kings xi punjab,4,0,0,1,25.0,57,27.210526315789473,20.2,18.4,13.333333333333334,1
548376,2012-05-20,kc sangakkara,deccan chargers,royal challengers bangalore,23,1,0,1,65.21739130434783,58,26.75862068965517,4.0,17.1,23.5,15
598000,2013-04-05,kc sangakkara,sunrisers hyderabad,pune warriors,16,2,0,1,93.75,59,26.559322033898304,6.8,14.2,29.2,15
598004,2013-04-07,kc sangakkara,sunrisers hyderabad,royal challengers bangalore,17,1,0,1,94.11764705882352,60,26.366666666666667,7.8,15.6,23.5,16
598048,2013-04-09,kc sangakkara,sunrisers hyderabad,royal challengers bangalore,24,2,0,1,95.83333333333334,61,26.19672131147541,10.2,16.0,23.5,23
598010,2013-04-12,kc sangakkara,sunrisers hyderabad,delhi daredevils,28,4,0,1,100.0,62,26.14516129032258,14.0,17.1,21.727272727272727,28
598013,2013-04-14,kc sangakkara,sunrisers hyderabad,kolkata knight riders,3,0,0,1,66.66666666666666,63,26.174603174603174,19.4,11.7,21.6,2
598032,2013-04-27,kc sangakkara,sunrisers hyderabad,rajasthan royals,4,1,0,1,100.0,64,25.796875,16.8,11.8,22.125,4
598039,2013-05-01,kc sangakkara,sunrisers hyderabad,mumbai indians,21,3,0,1,100.0,65,25.46153846153846,14.6,11.2,37.375,21
598044,2013-05-04,kc sangakkara,sunrisers hyderabad,delhi daredevils,14,0,0,1,57.14285714285714,66,25.393939393939394,15.6,12.9,21.727272727272727,8
598051,2013-05-08,kc sangakkara,sunrisers hyderabad,chennai super kings,10,0,0,1,30.0,67,25.134328358208954,12.6,13.3,16.375,3
335995,2008-04-27,kd karthik,delhi daredevils,kings xi punjab,14,2,1,1,171.42857142857142,0,0.0,8.75,14.666666666666666,25.318181818181817,24
335998,2008-04-30,kd karthik,delhi daredevils,royal challengers bangalore,4,0,0,1,50.0,1,24.0,14.25,15.666666666666666,17.958333333333332,2
336004,2008-05-04,kd karthik,delhi daredevils,mumbai indians,23,3,0,1,121.73913043478262,2,13.0,13.75,14.222222222222221,16.46153846153846,28
336009,2008-05-08,kd karthik,delhi daredevils,chennai super kings,3,1,0,0,200.0,3,18.0,15.5,15.555555555555555,23.451612903225808,6
336015,2008-05-11,kd karthik,delhi daredevils,rajasthan royals,16,1,0,1,81.25,4,15.0,15.0,13.666666666666666,22.103448275862068,13
336026,2008-05-19,kd karthik,delhi daredevils,royal challengers bangalore,4,1,0,1,150.0,5,14.6,14.6,12.0,17.958333333333332,6
